
Note: No compatibility mode selected!


Circuit: * scr 2-bjt model  vcc=12v r1=1k rg=1k vtrig=3v

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000


Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
vcc                                         12
a                                       11.988
gsrc                                         0
g                                   1.2785e-08
nd1                                     11.785
vtrig#branch                        1.2785e-11
vcc#branch                        -1.19909e-05


No. of Data Rows : 106
                * scr 2-bjt model  vcc=12v r1=1k rg=1k vtrig=3v
                Transient Analysis  Fri Mar 27 20:45:53  2026
--------------------------------------------------------------------------------
Index   time            v(a)            v(g)            v(nd1)          
--------------------------------------------------------------------------------
0	0.000000e+00	1.198801e+01	1.278495e-08	1.178495e+01	
1	4.000000e-07	1.198801e+01	1.278559e-08	1.178559e+01	
2	8.000000e-07	1.198801e+01	1.278559e-08	1.178559e+01	
3	1.600000e-06	1.198801e+01	1.278560e-08	1.178560e+01	
4	3.200000e-06	1.198801e+01	1.278560e-08	1.178560e+01	
5	6.400000e-06	1.198801e+01	1.278560e-08	1.178560e+01	
6	1.280000e-05	1.198801e+01	1.278560e-08	1.178560e+01	
7	2.560000e-05	1.198801e+01	1.278560e-08	1.178560e+01	
8	5.120000e-05	1.198801e+01	1.278560e-08	1.178560e+01	
9	1.012000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
10	1.512000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
11	2.012000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
12	2.512000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
13	3.012000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
14	3.512000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
15	4.012000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
16	4.512000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
17	5.012000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
18	5.512000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
19	6.012000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
20	6.512000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
21	7.012000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
22	7.512000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
23	8.012000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
24	8.512000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
25	9.012000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
26	9.512000e-04	1.198801e+01	1.278560e-08	1.178560e+01	
27	1.000000e-03	1.198801e+01	1.278560e-08	1.178560e+01	
28	1.001000e-03	1.198113e+01	2.999978e-01	1.157604e+01	
29	1.003000e-03	6.235819e-01	5.338853e-01	2.520467e-02	
30	1.007000e-03	6.182801e-01	5.658770e-01	1.988948e-02	
31	1.010000e-03	6.176069e-01	5.770470e-01	1.921462e-02	
32	1.010800e-03	6.175882e-01	5.772103e-01	1.919586e-02	
33	1.012400e-03	6.176073e-01	5.770512e-01	1.921497e-02	
34	1.015600e-03	6.176079e-01	5.770485e-01	1.921564e-02	
35	1.022000e-03	6.176084e-01	5.770466e-01	1.921612e-02	
36	1.034800e-03	6.176084e-01	5.770466e-01	1.921612e-02	
37	1.060400e-03	6.176084e-01	5.770466e-01	1.921612e-02	
38	1.110400e-03	6.176084e-01	5.770466e-01	1.921612e-02	
39	1.160400e-03	6.176084e-01	5.770466e-01	1.921612e-02	
40	1.210400e-03	6.176084e-01	5.770466e-01	1.921612e-02	
41	1.260400e-03	6.176084e-01	5.770466e-01	1.921612e-02	
42	1.310400e-03	6.176084e-01	5.770466e-01	1.921612e-02	
43	1.360400e-03	6.176084e-01	5.770466e-01	1.921612e-02	
44	1.410400e-03	6.176084e-01	5.770466e-01	1.921612e-02	
45	1.460400e-03	6.176084e-01	5.770466e-01	1.921612e-02	
46	1.510000e-03	6.176084e-01	5.770466e-01	1.921612e-02	
47	1.511000e-03	6.177534e-01	5.740160e-01	1.936147e-02	
48	1.513000e-03	6.182661e-01	5.659571e-01	1.987550e-02	
49	1.517000e-03	6.235753e-01	5.338866e-01	2.519809e-02	
50	1.520000e-03	1.198801e+01	1.277348e-08	1.177348e+01	
51	1.520800e-03	1.198801e+01	1.277662e-08	1.177662e+01	
52	1.522400e-03	1.198801e+01	1.278546e-08	1.178547e+01	
53	1.525600e-03	1.198801e+01	1.277807e-08	1.177807e+01	
54	1.532000e-03	1.198801e+01	1.277825e-08	1.177825e+01	

Index   time            v(a)            v(g)            v(nd1)          
--------------------------------------------------------------------------------
55	1.544800e-03	1.198801e+01	1.278473e-08	1.178473e+01	
56	1.570400e-03	1.198801e+01	1.278228e-08	1.178228e+01	
57	1.620400e-03	1.198801e+01	1.278446e-08	1.178446e+01	
58	1.670400e-03	1.198801e+01	1.278558e-08	1.178558e+01	
59	1.720400e-03	1.198801e+01	1.278558e-08	1.178558e+01	
60	1.770400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
61	1.820400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
62	1.870400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
63	1.920400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
64	1.970400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
65	2.020400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
66	2.070400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
67	2.120400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
68	2.170400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
69	2.220400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
70	2.270400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
71	2.320400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
72	2.370400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
73	2.420400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
74	2.470400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
75	2.520400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
76	2.570400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
77	2.620400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
78	2.670400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
79	2.720400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
80	2.770400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
81	2.820400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
82	2.870400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
83	2.920400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
84	2.970400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
85	3.020400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
86	3.070400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
87	3.120400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
88	3.170400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
89	3.220400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
90	3.270400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
91	3.320400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
92	3.370400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
93	3.420400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
94	3.470400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
95	3.520400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
96	3.570400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
97	3.620400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
98	3.670400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
99	3.720400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
100	3.770400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
101	3.820400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
102	3.870400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
103	3.920400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
104	3.970400e-03	1.198801e+01	1.278560e-08	1.178560e+01	
105	4.000000e-03	1.198801e+01	1.278560e-08	1.178560e+01	


Total analysis time (seconds) = 0.003

Total elapsed time (seconds) = 0.043 

Total DRAM available = 32452.422 MB.
DRAM currently available = 13168.625 MB.
Maximum ngspice program size =   15.945 MB.
Current ngspice program size =   15.945 MB.

