
Note: No compatibility mode selected!


Circuit: * 555 discharge phase: cap discharges from 2*vcc/3 to 0 via rb

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using transient initial conditions

No. of Data Rows : 1511
         * 555 discharge phase: cap discharges from 2*vcc/3 to 0 via rb
         Transient Analysis  Fri Mar 27 20:39:05  2026
--------------------------------------------------------------------------------
Index   time            v(nc)           
--------------------------------------------------------------------------------
0	1.000000e-07	3.333267e+00	
1	2.000000e-07	3.333233e+00	
2	4.000000e-07	3.333167e+00	
3	8.000000e-07	3.333033e+00	
4	1.600000e-06	3.332767e+00	
5	3.200000e-06	3.332234e+00	
6	6.400000e-06	3.331167e+00	
7	1.000000e-05	3.329968e+00	
8	1.064000e-05	3.329755e+00	
9	1.192000e-05	3.329329e+00	
10	1.448000e-05	3.328477e+00	
11	1.960000e-05	3.326773e+00	
12	2.960000e-05	3.323448e+00	
13	3.960000e-05	3.320126e+00	
14	4.960000e-05	3.316808e+00	
15	5.960000e-05	3.313493e+00	
16	6.960000e-05	3.310181e+00	
17	7.960000e-05	3.306872e+00	
18	8.960000e-05	3.303567e+00	
19	9.960000e-05	3.300265e+00	
20	1.096000e-04	3.296967e+00	
21	1.196000e-04	3.293671e+00	
22	1.296000e-04	3.290379e+00	
23	1.396000e-04	3.287090e+00	
24	1.496000e-04	3.283805e+00	
25	1.596000e-04	3.280523e+00	
26	1.696000e-04	3.277244e+00	
27	1.796000e-04	3.273968e+00	
28	1.896000e-04	3.270696e+00	
29	1.996000e-04	3.267427e+00	
30	2.096000e-04	3.264161e+00	
31	2.196000e-04	3.260899e+00	
32	2.296000e-04	3.257639e+00	
33	2.396000e-04	3.254383e+00	
34	2.496000e-04	3.251131e+00	
35	2.596000e-04	3.247881e+00	
36	2.696000e-04	3.244635e+00	
37	2.796000e-04	3.241392e+00	
38	2.896000e-04	3.238152e+00	
39	2.996000e-04	3.234915e+00	
40	3.096000e-04	3.231682e+00	
41	3.196000e-04	3.228452e+00	
42	3.296000e-04	3.225225e+00	
43	3.396000e-04	3.222002e+00	
44	3.496000e-04	3.218781e+00	
45	3.596000e-04	3.215564e+00	
46	3.696000e-04	3.212350e+00	
47	3.796000e-04	3.209139e+00	
48	3.896000e-04	3.205932e+00	
49	3.996000e-04	3.202728e+00	
50	4.096000e-04	3.199526e+00	
51	4.196000e-04	3.196328e+00	
52	4.296000e-04	3.193134e+00	
53	4.396000e-04	3.189942e+00	
54	4.496000e-04	3.186754e+00	

Index   time            v(nc)           
--------------------------------------------------------------------------------
55	4.596000e-04	3.183569e+00	
56	4.696000e-04	3.180387e+00	
57	4.796000e-04	3.177208e+00	
58	4.896000e-04	3.174032e+00	
59	4.996000e-04	3.170860e+00	
60	5.096000e-04	3.167691e+00	
61	5.196000e-04	3.164524e+00	
62	5.296000e-04	3.161362e+00	
63	5.396000e-04	3.158202e+00	
64	5.496000e-04	3.155045e+00	
65	5.596000e-04	3.151892e+00	
66	5.696000e-04	3.148741e+00	
67	5.796000e-04	3.145594e+00	
68	5.896000e-04	3.142450e+00	
69	5.996000e-04	3.139309e+00	
70	6.096000e-04	3.136172e+00	
71	6.196000e-04	3.133037e+00	
72	6.296000e-04	3.129905e+00	
73	6.396000e-04	3.126777e+00	
74	6.496000e-04	3.123652e+00	
75	6.596000e-04	3.120530e+00	
76	6.696000e-04	3.117411e+00	
77	6.796000e-04	3.114295e+00	
78	6.896000e-04	3.111182e+00	
79	6.996000e-04	3.108073e+00	
80	7.096000e-04	3.104966e+00	
81	7.196000e-04	3.101863e+00	
82	7.296000e-04	3.098762e+00	
83	7.396000e-04	3.095665e+00	
84	7.496000e-04	3.092571e+00	
85	7.596000e-04	3.089480e+00	
86	7.696000e-04	3.086392e+00	
87	7.796000e-04	3.083307e+00	
88	7.896000e-04	3.080225e+00	
89	7.996000e-04	3.077147e+00	
90	8.096000e-04	3.074071e+00	
91	8.196000e-04	3.070999e+00	
92	8.296000e-04	3.067929e+00	
93	8.396000e-04	3.064863e+00	
94	8.496000e-04	3.061799e+00	
95	8.596000e-04	3.058739e+00	
96	8.696000e-04	3.055682e+00	
97	8.796000e-04	3.052628e+00	
98	8.896000e-04	3.049577e+00	
99	8.996000e-04	3.046529e+00	
100	9.096000e-04	3.043484e+00	
101	9.196000e-04	3.040442e+00	
102	9.296000e-04	3.037403e+00	
103	9.396000e-04	3.034367e+00	
104	9.496000e-04	3.031334e+00	
105	9.596000e-04	3.028304e+00	
106	9.696000e-04	3.025277e+00	
107	9.796000e-04	3.022254e+00	
108	9.896000e-04	3.019233e+00	
109	9.996000e-04	3.016215e+00	
110	1.009600e-03	3.013200e+00	
111	1.019600e-03	3.010189e+00	
112	1.029600e-03	3.007180e+00	

Index   time            v(nc)           
--------------------------------------------------------------------------------
113	1.039600e-03	3.004174e+00	
114	1.049600e-03	3.001172e+00	
115	1.059600e-03	2.998172e+00	
116	1.069600e-03	2.995175e+00	
117	1.079600e-03	2.992182e+00	
118	1.089600e-03	2.989191e+00	
119	1.099600e-03	2.986203e+00	
120	1.109600e-03	2.983219e+00	
121	1.119600e-03	2.980237e+00	
122	1.129600e-03	2.977258e+00	
123	1.139600e-03	2.974282e+00	
124	1.149600e-03	2.971310e+00	
125	1.159600e-03	2.968340e+00	
126	1.169600e-03	2.965373e+00	
127	1.179600e-03	2.962409e+00	
128	1.189600e-03	2.959448e+00	
129	1.199600e-03	2.956490e+00	
130	1.209600e-03	2.953535e+00	
131	1.219600e-03	2.950583e+00	
132	1.229600e-03	2.947634e+00	
133	1.239600e-03	2.944688e+00	
134	1.249600e-03	2.941745e+00	
135	1.259600e-03	2.938804e+00	
136	1.269600e-03	2.935867e+00	
137	1.279600e-03	2.932933e+00	
138	1.289600e-03	2.930001e+00	
139	1.299600e-03	2.927073e+00	
140	1.309600e-03	2.924147e+00	
141	1.319600e-03	2.921224e+00	
142	1.329600e-03	2.918304e+00	
143	1.339600e-03	2.915388e+00	
144	1.349600e-03	2.912474e+00	
145	1.359600e-03	2.909563e+00	
146	1.369600e-03	2.906655e+00	
147	1.379600e-03	2.903749e+00	
148	1.389600e-03	2.900847e+00	
149	1.399600e-03	2.897948e+00	
150	1.409600e-03	2.895051e+00	
151	1.419600e-03	2.892158e+00	
152	1.429600e-03	2.889267e+00	
153	1.439600e-03	2.886379e+00	
154	1.449600e-03	2.883494e+00	
155	1.459600e-03	2.880612e+00	
156	1.469600e-03	2.877733e+00	
157	1.479600e-03	2.874857e+00	
158	1.489600e-03	2.871983e+00	
159	1.499600e-03	2.869113e+00	
160	1.509600e-03	2.866245e+00	
161	1.519600e-03	2.863380e+00	
162	1.529600e-03	2.860518e+00	
163	1.539600e-03	2.857659e+00	
164	1.549600e-03	2.854803e+00	
165	1.559600e-03	2.851949e+00	
166	1.569600e-03	2.849099e+00	
167	1.579600e-03	2.846251e+00	
168	1.589600e-03	2.843406e+00	
169	1.599600e-03	2.840564e+00	
170	1.609600e-03	2.837725e+00	

Index   time            v(nc)           
--------------------------------------------------------------------------------
171	1.619600e-03	2.834889e+00	
172	1.629600e-03	2.832056e+00	
173	1.639600e-03	2.829225e+00	
174	1.649600e-03	2.826397e+00	
175	1.659600e-03	2.823572e+00	
176	1.669600e-03	2.820750e+00	
177	1.679600e-03	2.817931e+00	
178	1.689600e-03	2.815114e+00	
179	1.699600e-03	2.812300e+00	
180	1.709600e-03	2.809489e+00	
181	1.719600e-03	2.806681e+00	
182	1.729600e-03	2.803876e+00	
183	1.739600e-03	2.801074e+00	
184	1.749600e-03	2.798274e+00	
185	1.759600e-03	2.795477e+00	
186	1.769600e-03	2.792683e+00	
187	1.779600e-03	2.789892e+00	
188	1.789600e-03	2.787103e+00	
189	1.799600e-03	2.784318e+00	
190	1.809600e-03	2.781535e+00	
191	1.819600e-03	2.778754e+00	
192	1.829600e-03	2.775977e+00	
193	1.839600e-03	2.773203e+00	
194	1.849600e-03	2.770431e+00	
195	1.859600e-03	2.767662e+00	
196	1.869600e-03	2.764895e+00	
197	1.879600e-03	2.762132e+00	
198	1.889600e-03	2.759371e+00	
199	1.899600e-03	2.756613e+00	
200	1.909600e-03	2.753858e+00	
201	1.919600e-03	2.751105e+00	
202	1.929600e-03	2.748356e+00	
203	1.939600e-03	2.745609e+00	
204	1.949600e-03	2.742864e+00	
205	1.959600e-03	2.740123e+00	
206	1.969600e-03	2.737384e+00	
207	1.979600e-03	2.734648e+00	
208	1.989600e-03	2.731915e+00	
209	1.999600e-03	2.729184e+00	
210	2.009600e-03	2.726457e+00	
211	2.019600e-03	2.723731e+00	
212	2.029600e-03	2.721009e+00	
213	2.039600e-03	2.718289e+00	
214	2.049600e-03	2.715572e+00	
215	2.059600e-03	2.712858e+00	
216	2.069600e-03	2.710147e+00	
217	2.079600e-03	2.707438e+00	
218	2.089600e-03	2.704732e+00	
219	2.099600e-03	2.702029e+00	
220	2.109600e-03	2.699328e+00	
221	2.119600e-03	2.696630e+00	
222	2.129600e-03	2.693935e+00	
223	2.139600e-03	2.691242e+00	
224	2.149600e-03	2.688552e+00	
225	2.159600e-03	2.685865e+00	
226	2.169600e-03	2.683180e+00	
227	2.179600e-03	2.680499e+00	
228	2.189600e-03	2.677819e+00	

Index   time            v(nc)           
--------------------------------------------------------------------------------
229	2.199600e-03	2.675143e+00	
230	2.209600e-03	2.672469e+00	
231	2.219600e-03	2.669798e+00	
232	2.229600e-03	2.667129e+00	
233	2.239600e-03	2.664464e+00	
234	2.249600e-03	2.661801e+00	
235	2.259600e-03	2.659140e+00	
236	2.269600e-03	2.656482e+00	
237	2.279600e-03	2.653827e+00	
238	2.289600e-03	2.651175e+00	
239	2.299600e-03	2.648525e+00	
240	2.309600e-03	2.645878e+00	
241	2.319600e-03	2.643233e+00	
242	2.329600e-03	2.640591e+00	
243	2.339600e-03	2.637952e+00	
244	2.349600e-03	2.635315e+00	
245	2.359600e-03	2.632681e+00	
246	2.369600e-03	2.630050e+00	
247	2.379600e-03	2.627421e+00	
248	2.389600e-03	2.624795e+00	
249	2.399600e-03	2.622171e+00	
250	2.409600e-03	2.619551e+00	
251	2.419600e-03	2.616932e+00	
252	2.429600e-03	2.614317e+00	
253	2.439600e-03	2.611704e+00	
254	2.449600e-03	2.609093e+00	
255	2.459600e-03	2.606486e+00	
256	2.469600e-03	2.603880e+00	
257	2.479600e-03	2.601278e+00	
258	2.489600e-03	2.598678e+00	
259	2.499600e-03	2.596080e+00	
260	2.509600e-03	2.593486e+00	
261	2.519600e-03	2.590893e+00	
262	2.529600e-03	2.588304e+00	
263	2.539600e-03	2.585717e+00	
264	2.549600e-03	2.583132e+00	
265	2.559600e-03	2.580551e+00	
266	2.569600e-03	2.577971e+00	
267	2.579600e-03	2.575395e+00	
268	2.589600e-03	2.572821e+00	
269	2.599600e-03	2.570249e+00	
270	2.609600e-03	2.567680e+00	
271	2.619600e-03	2.565114e+00	
272	2.629600e-03	2.562550e+00	
273	2.639600e-03	2.559989e+00	
274	2.649600e-03	2.557430e+00	
275	2.659600e-03	2.554874e+00	
276	2.669600e-03	2.552320e+00	
277	2.679600e-03	2.549769e+00	
278	2.689600e-03	2.547221e+00	
279	2.699600e-03	2.544675e+00	
280	2.709600e-03	2.542131e+00	
281	2.719600e-03	2.539590e+00	
282	2.729600e-03	2.537052e+00	
283	2.739600e-03	2.534516e+00	
284	2.749600e-03	2.531983e+00	
285	2.759600e-03	2.529452e+00	
286	2.769600e-03	2.526924e+00	

Index   time            v(nc)           
--------------------------------------------------------------------------------
287	2.779600e-03	2.524398e+00	
288	2.789600e-03	2.521875e+00	
289	2.799600e-03	2.519355e+00	
290	2.809600e-03	2.516837e+00	
291	2.819600e-03	2.514321e+00	
292	2.829600e-03	2.511808e+00	
293	2.839600e-03	2.509297e+00	
294	2.849600e-03	2.506789e+00	
295	2.859600e-03	2.504284e+00	
296	2.869600e-03	2.501781e+00	
297	2.879600e-03	2.499280e+00	
298	2.889600e-03	2.496782e+00	
299	2.899600e-03	2.494287e+00	
300	2.909600e-03	2.491794e+00	
301	2.919600e-03	2.489303e+00	
302	2.929600e-03	2.486815e+00	
303	2.939600e-03	2.484329e+00	
304	2.949600e-03	2.481846e+00	
305	2.959600e-03	2.479366e+00	
306	2.969600e-03	2.476888e+00	
307	2.979600e-03	2.474412e+00	
308	2.989600e-03	2.471939e+00	
309	2.999600e-03	2.469468e+00	
310	3.009600e-03	2.467000e+00	
311	3.019600e-03	2.464534e+00	
312	3.029600e-03	2.462071e+00	
313	3.039600e-03	2.459610e+00	
314	3.049600e-03	2.457152e+00	
315	3.059600e-03	2.454696e+00	
316	3.069600e-03	2.452242e+00	
317	3.079600e-03	2.449791e+00	
318	3.089600e-03	2.447343e+00	
319	3.099600e-03	2.444896e+00	
320	3.109600e-03	2.442453e+00	
321	3.119600e-03	2.440012e+00	
322	3.129600e-03	2.437573e+00	
323	3.139600e-03	2.435136e+00	
324	3.149600e-03	2.432703e+00	
325	3.159600e-03	2.430271e+00	
326	3.169600e-03	2.427842e+00	
327	3.179600e-03	2.425415e+00	
328	3.189600e-03	2.422991e+00	
329	3.199600e-03	2.420569e+00	
330	3.209600e-03	2.418150e+00	
331	3.219600e-03	2.415733e+00	
332	3.229600e-03	2.413319e+00	
333	3.239600e-03	2.410906e+00	
334	3.249600e-03	2.408497e+00	
335	3.259600e-03	2.406089e+00	
336	3.269600e-03	2.403685e+00	
337	3.279600e-03	2.401282e+00	
338	3.289600e-03	2.398882e+00	
339	3.299600e-03	2.396484e+00	
340	3.309600e-03	2.394089e+00	
341	3.319600e-03	2.391696e+00	
342	3.329600e-03	2.389306e+00	
343	3.339600e-03	2.386917e+00	
344	3.349600e-03	2.384532e+00	

Index   time            v(nc)           
--------------------------------------------------------------------------------
345	3.359600e-03	2.382148e+00	
346	3.369600e-03	2.379767e+00	
347	3.379600e-03	2.377389e+00	
348	3.389600e-03	2.375013e+00	
349	3.399600e-03	2.372639e+00	
350	3.409600e-03	2.370267e+00	
351	3.419600e-03	2.367898e+00	
352	3.429600e-03	2.365532e+00	
353	3.439600e-03	2.363167e+00	
354	3.449600e-03	2.360805e+00	
355	3.459600e-03	2.358446e+00	
356	3.469600e-03	2.356088e+00	
357	3.479600e-03	2.353733e+00	
358	3.489600e-03	2.351381e+00	
359	3.499600e-03	2.349031e+00	
360	3.509600e-03	2.346683e+00	
