
Note: No compatibility mode selected!


Circuit: * op-amp integrator  vin=1v r1=10k cf=1uf

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using transient initial conditions

No. of Data Rows : 111
                   * op-amp integrator  vin=1v r1=10k cf=1uf
                   Transient Analysis  Fri Mar 27 20:37:23  2026
--------------------------------------------------------------------------------
Index   time            v(out)          v(inv)          
--------------------------------------------------------------------------------
0	1.000000e-06	-9.99999e-05	9.999990e-11	
1	2.000000e-06	-2.00000e-04	1.999998e-10	
2	4.000000e-06	-4.00000e-04	3.999996e-10	
3	8.000000e-06	-7.99999e-04	7.999992e-10	
4	1.600000e-05	-1.60000e-03	1.599998e-09	
5	3.200000e-05	-3.20000e-03	3.199997e-09	
6	6.400000e-05	-6.39999e-03	6.399994e-09	
7	1.000000e-04	-9.99999e-03	9.999990e-09	
8	1.064000e-04	-1.06400e-02	1.063999e-08	
9	1.192000e-04	-1.19200e-02	1.191999e-08	
10	1.448000e-04	-1.44800e-02	1.447999e-08	
11	1.960000e-04	-1.96000e-02	1.959998e-08	
12	2.960000e-04	-2.96000e-02	2.959997e-08	
13	3.960000e-04	-3.96000e-02	3.959996e-08	
14	4.960000e-04	-4.95999e-02	4.959995e-08	
15	5.960000e-04	-5.95999e-02	5.959994e-08	
16	6.960000e-04	-6.95999e-02	6.959993e-08	
17	7.960000e-04	-7.95999e-02	7.959992e-08	
18	8.960000e-04	-8.95999e-02	8.959991e-08	
19	9.960000e-04	-9.95999e-02	9.959990e-08	
20	1.096000e-03	-1.09600e-01	1.095999e-07	
21	1.196000e-03	-1.19600e-01	1.195999e-07	
22	1.296000e-03	-1.29600e-01	1.295999e-07	
23	1.396000e-03	-1.39600e-01	1.395999e-07	
24	1.496000e-03	-1.49600e-01	1.495998e-07	
25	1.596000e-03	-1.59600e-01	1.595998e-07	
26	1.696000e-03	-1.69600e-01	1.695998e-07	
27	1.796000e-03	-1.79600e-01	1.795998e-07	
28	1.896000e-03	-1.89600e-01	1.895998e-07	
29	1.996000e-03	-1.99600e-01	1.995998e-07	
30	2.096000e-03	-2.09600e-01	2.095998e-07	
31	2.196000e-03	-2.19600e-01	2.195998e-07	
32	2.296000e-03	-2.29600e-01	2.295997e-07	
33	2.396000e-03	-2.39600e-01	2.395997e-07	
34	2.496000e-03	-2.49600e-01	2.495997e-07	
35	2.596000e-03	-2.59600e-01	2.595997e-07	
36	2.696000e-03	-2.69600e-01	2.695997e-07	
37	2.796000e-03	-2.79600e-01	2.795997e-07	
38	2.896000e-03	-2.89600e-01	2.895997e-07	
39	2.996000e-03	-2.99600e-01	2.995997e-07	
40	3.096000e-03	-3.09600e-01	3.095996e-07	
41	3.196000e-03	-3.19600e-01	3.195996e-07	
42	3.296000e-03	-3.29600e-01	3.295996e-07	
43	3.396000e-03	-3.39600e-01	3.395996e-07	
44	3.496000e-03	-3.49600e-01	3.495996e-07	
45	3.596000e-03	-3.59600e-01	3.595996e-07	
